TEAM_ID,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,W_PCT
1610612737,9.706453701705158,0.4159702676451544,0.43500010792143323,0.2024193287286855,2.1940966976041443,4.046945823440535,0.4617572262565855
1610612738,9.435451073748945,0.4115660863958736,0.43619372117244454,0.1946854634726975,2.090909090909091,3.9549670187968062,0.5647312455516015
1610612739,9.540850010315658,0.4120854652362286,0.4250414689498659,0.20097833711574167,2.1658757994635858,4.013152465442542,0.4894603445820874
1610612740,9.780840564914072,0.42014264647495886,0.4333580625035449,0.19873370767398335,2.1789461743519936,4.092110487210028,0.4539223978356827
1610612741,9.502367399053039,0.40701883279246687,0.43820503271798694,0.19301851359259456,2.133797946480821,4.174815130073948,0.4864759396355353
1610612742,9.628719813035575,0.4180365619319657,0.4363600103869125,0.2041250064918203,1.9949104128797717,4.05624513113477,0.5683030173640763
1610612743,10.015401301518438,0.4228419197396963,0.4483953904555315,0.20371502169197397,2.3107917570498917,4.096258134490238,0.5554607061503417
1610612744,10.040641934139224,0.4247224364318466,0.43919815548145064,0.20444492496873698,2.3216965402250938,4.155533555648187,0.5398476868327402
1610612745,9.92589391811602,0.4116781894782327,0.42465264124446367,0.20494344820136112,2.102517014151453,4.200118828994275,0.5533379359430605
1610612746,9.623089805317143,0.4178128532551811,0.4330075884446305,0.1928279778103412,2.179662968390203,4.013920870839439,0.5223475722625659
1610612747,9.653715064758009,0.41562888304606094,0.42518005648067,0.19697414548641545,2.1934949849060277,4.087058136137891,0.5206141250177986
1610612748,9.6277254645249,0.41854197089480843,0.4259152525303389,0.20131980462258922,1.94380381690921,3.964801853064102,0.5506608769931663
1610612749,9.755240610012395,0.41492913725278874,0.43210632106482727,0.21009920784609581,2.19507463490866,4.080400926873956,0.48537722419928825
1610612750,9.744803109683959,0.41547287476761874,0.439049800011267,0.19762413385161398,2.1566672300152105,4.071601599909864,0.39594718861209965
1610612751,9.509068469628676,0.40932780639622235,0.43133869929169355,0.1991413930027903,2.1064606138656363,4.015185662159261,0.4277427025487683
1610612752,9.83901427913404,0.4197427452786734,0.4365019576232152,0.20218528327959467,1.9714993090741593,4.122466605251036,0.4020958007117438
1610612753,9.597194169987445,0.4172169332387139,0.4321038266280911,0.20664523172662264,2.0175227905453355,4.065778699710683,0.4478342588637334
1610612754,9.52773477123485,0.4105928140515723,0.44625989002188887,0.20204073461107253,1.9869200790134003,4.132187283113555,0.5182419194076605
1610612755,9.670291835173243,0.4158194338179036,0.4375183626625861,0.19845808285058475,2.199530003279047,4.115641053667067,0.4444876833262139
1610612756,10.204306893193378,0.4247580889514122,0.4503608916783898,0.2156590195866248,2.065631425170436,4.162590628719835,0.5087562295315392
1610612757,9.822300806718976,0.4169653552878771,0.44068858437396397,0.2036299038567798,2.0645927726820643,4.05967510222124,0.5021167592197067
1610612758,10.131935669155657,0.42592596209075245,0.450708385985066,0.20619362435381966,2.12027570361861,4.087535898908673,0.40443713512743845
1610612759,9.135300397942347,0.42056551489857324,0.4037912743861011,0.20563277686110842,1.9963602834125982,3.842424536542754,0.6385392282500356
1610612760,9.841813628856093,0.4224137141030423,0.43581991581863716,0.201027865096702,2.0291438009483724,4.050508817731366,0.517779422228547
1610612761,9.783708167437856,0.41745173786721185,0.44187942537393743,0.20931254707844613,2.102119875174863,4.022274830517594,0.5106605439270967
1610612762,9.432983588915793,0.4160235135862254,0.4397624966370729,0.1992739843960183,1.9358084476728545,3.887489911218725,0.5403652285348142
1610612763,9.47427773601117,0.4149467833745033,0.4439812587262378,0.19545822145848996,1.997959402856836,4.024540865642788,0.49753181494661924
1610612764,9.862394073741513,0.41997008810819914,0.44616235478983113,0.1972454122004602,2.1408608788371963,4.079690218306302,0.41709366548042703
1610612765,9.428571428571429,0.41468649022108844,0.43166145833333325,0.19206999362244898,2.1105973639455784,4.044111394557823,0.46350021358393845
1610612766,9.570561637315564,0.4128867206092337,0.445905818657782,0.19358103284150407,2.130414088529272,4.0784745359352685,0.39003820123326816
